75 , 77 , 
73 , 71 , 
73 , 71 , 
76 , 70 , 
73 , 71 , 
72 , 78 , 
77 , 69 , 
78 , 68 , 
71 , 71 , 
74 , 68 , 
76 , 67 , 
79 , 75 , 
92 , 74 , 
79 , 69 , 
71 , 68 , 
77 , 70 , 
81 , 74 , 
73 , 74 , 
69 , 70 , 
77 , 72 , 
76 , 71 , 
71 , 71 , 
70 , 75 , 
74 , 76 , 
79 , 67 , 
79 , 64 , 
75 , 81 , 
77 , 75 , 
71 , 82 , 
86 , 77 , 
70 , 82 , 
74 , 78 , 
89 , 75 , 
69 , 70 , 
81 , 77 , 
72 , 74 , 
73 , 75 , 
82 , 71 , 
81 , 70 , 
82 , 81 , 
73 , 73 , 
77 , 71 , 
73 , 69 , 
85 , 76 , 
73 , 75 , 
74 , 71 , 
79 , 67 , 
79 , 81 , 
67 , 78 , 
77 , 74 , 
80 , 78 , 
73 , 73 , 
72 , 80 , 
74 , 71 , 
82 , 79 , 
73 , 76 , 
74 , 73 , 
71 , 79 , 
84 , 76 , 
84 , 74 , 
77 , 77 , 
76 , 70 , 
78 , 75 , 
77 , 72 , 
70 , 78 , 
74 , 72 , 
72 , 69 , 
80 , 75 , 
77 , 72 , 
74 , 74 , 
78 , 73 , 
74 , 75 , 
73 , 77 , 
77 , 70 , 
75 , 70 , 
72 , 72 , 
71 , 77 , 
85 , 66 , 
80 , 72 , 
75 , 74 , 
75 , 79 , 
75 , 83 , 
71 , 72 , 
77 , 67 , 
70 , 78 , 
73 , 74 , 
84 , 83 , 
80 , 73 , 
77 , 70 , 
74 , 72 , 
77 , 76 , 
77 , 69 , 
82 , 78 , 
77 , 75 , 
73 , 69 , 
71 , 71 , 
72 , 76 , 
79 , 75 , 
72 , 70 , 
77 , 77 , 
79 , 76 , 
74 , 70 , 
83 , 74 , 
73 , 68 , 
79 , 74 , 
69 , 73 , 
81 , 78 , 
81 , 68 , 
76 , 75 , 
74 , 76 , 
75 , 74 , 
80 , 73 , 
78 , 72 , 
75 , 72 , 
80 , 79 , 
75 , 71 , 
81 , 76 , 
74 , 78 , 
73 , 66 , 
83 , 78 , 
74 , 69 , 
80 , 72 , 
75 , 76 , 
83 , 66 , 
76 , 71 , 
77 , 75 , 
75 , 77 , 
68 , 63 , 
75 , 75 , 
72 , 72 , 
68 , 85 , 
70 , 83 , 
81 , 76 , 
76 , 73 , 
77 , 81 , 
75 , 74 , 
85 , 72 , 
75 , 71 , 
79 , 76 , 
74 , 73 , 
77 , 77 , 
76 , 76 , 
74 , 72 , 
72 , 78 , 
73 , 71 , 
77 , 77 , 
66 , 76 , 
78 , 78 , 
78 , 81 , 
73 , 77 , 
80 , 75 , 
77 , 72 , 
80 , 71 , 
76 , 76 , 
76 , 74 , 
83 , 73 , 
77 , 72 , 
75 , 71 , 
74 , 70 , 
76 , 80 , 
69 , 72 , 
84 , 65 , 
80 , 74 , 
66 , 68 , 
68 , 75 , 
78 , 72 , 
75 , 76 , 
72 , 82 , 
88 , 74 , 
79 , 71 , 
71 , 74 , 
75 , 72 , 
80 , 73 , 
69 , 75 , 
79 , 78 , 
75 , 71 , 
78 , 77 , 
74 , 70 , 
85 , 72 , 
81 , 67 , 
76 , 67 , 
74 , 72 , 
76 , 83 , 
78 , 80 , 
78 , 71 , 
80 , 78 , 
82 , 75 , 
82 , 71 , 
72 , 80 , 
84 , 71 , 
74 , 70 , 
77 , 77 , 
72 , 74 , 
76 , 73 , 
73 , 69 , 
81 , 72 , 
83 , 71 , 
77 , 75 , 
74 , 72 , 
83 , 74 , 
80 , 69 , 
71 , 68 , 
78 , 77 , 
83 , 78 , 
71 , 69 , 
75 , 73 , 
92 , 78 , 
77 , 71 , 
74 , 73 , 
81 , 74 , 
76 , 80 , 
74 , 67 , 
85 , 71 , 
80 , 77 , 
75 , 81 , 
83 , 83 , 
76 , 82 , 
74 , 74 , 
71 , 75 , 
73 , 74 , 
74 , 80 , 
71 , 76 , 
72 , 77 , 
82 , 73 , 
79 , 72 , 
76 , 80 , 
74 , 77 , 
76 , 66 , 
83 , 76 , 
79 , 69 , 
71 , 72 , 
84 , 72 , 
76 , 69 , 
81 , 69 , 
73 , 76 , 
77 , 77 , 
65 , 70 , 
76 , 69 , 
75 , 71 , 
74 , 72 , 
76 , 74 , 
74 , 75 , 
73 , 76 , 
73 , 71 , 
79 , 67 , 
75 , 72 , 
69 , 77 , 
83 , 68 , 
73 , 78 , 
76 , 76 , 
70 , 73 , 
73 , 70 , 
78 , 73 , 
70 , 70 , 
76 , 70 , 
78 , 75 , 
78 , 69 , 
78 , 76 , 
75 , 79 , 
80 , 73 , 
74 , 71 , 
74 , 67 , 
73 , 72 , 
79 , 76 , 
80 , 75 , 
82 , 72 , 
78 , 72 , 
74 , 74 , 
71 , 80 , 
70 , 72 , 
83 , 71 , 
78 , 72 , 
74 , 72 , 
77 , 71 , 
70 , 79 , 
83 , 76 , 
72 , 74 , 
82 , 72 , 
71 , 66 , 
76 , 80 , 
74 , 82 , 
73 , 76 , 
74 , 71 , 
84 , 72 , 
78 , 72 , 
74 , 80 , 
71 , 72 , 
81 , 71 , 
74 , 73 , 
74 , 82 , 
79 , 72 , 
71 , 81 , 
83 , 68 , 
77 , 78 , 
77 , 69 , 
78 , 73 , 
68 , 76 , 
82 , 70 , 
76 , 71 , 
72 , 70 , 
75 , 76 , 
76 , 80 , 
86 , 83 , 
80 , 69 , 
75 , 79 , 
76 , 73 , 
77 , 70 , 
76 , 78 , 
76 , 80 , 
81 , 70 , 
91 , 78 , 
78 , 74 , 
79 , 78 , 
79 , 80 , 
78 , 71 , 
78 , 77 , 
81 , 68 , 
77 , 81 , 
73 , 73 , 
85 , 77 , 
74 , 80 , 
79 , 76 , 
79 , 71 , 
77 , 74 , 
74 , 72 , 
79 , 82 , 
77 , 72 , 
76 , 74 , 
75 , 74 , 
78 , 67 , 
79 , 78 , 
79 , 77 , 
75 , 67 , 
77 , 72 , 
72 , 75 , 
73 , 75 , 
80 , 76 , 
75 , 76 , 
81 , 75 , 
81 , 78 , 
80 , 68 , 
74 , 75 , 
82 , 79 , 
81 , 68 , 
79 , 70 , 
68 , 77 , 
73 , 74 , 
81 , 80 , 
83 , 72 , 
75 , 72 , 
80 , 69 , 
81 , 63 , 
80 , 77 , 
72 , 74 , 
81 , 72 , 
80 , 77 , 
78 , 68 , 
74 , 73 , 
68 , 72 , 
69 , 83 , 
71 , 74 , 
75 , 71 , 
72 , 74 , 
77 , 68 , 
79 , 70 , 
85 , 76 , 
76 , 72 , 
78 , 67 , 
77 , 73 , 
76 , 77 , 
78 , 72 , 
70 , 76 , 
79 , 76 , 
70 , 81 , 
66 , 68 , 
76 , 77 , 
66 , 80 , 
76 , 67 , 
81 , 72 , 
77 , 69 , 
67 , 78 , 
76 , 76 , 
77 , 79 , 
75 , 71 , 
78 , 69 , 
84 , 75 , 
81 , 76 , 
74 , 72 , 
74 , 81 , 
77 , 74 , 
80 , 74 , 
79 , 66 , 
81 , 73 , 
78 , 70 , 
80 , 78 , 
76 , 75 , 
76 , 71 , 
80 , 72 , 
79 , 69 , 
72 , 72 , 
77 , 73 , 
78 , 74 , 
71 , 71 , 
80 , 76 , 
79 , 81 , 
72 , 67 , 
81 , 70 , 
76 , 75 , 
72 , 73 , 
80 , 73 , 
77 , 71 , 
78 , 75 , 
69 , 77 , 
69 , 71 , 
72 , 70 , 
70 , 71 , 
77 , 77 , 
70 , 77 , 
84 , 81 , 
80 , 73 , 
75 , 73 , 
83 , 74 , 
79 , 82 , 
70 , 75 , 
76 , 70 , 
81 , 76 , 
70 , 71 , 
79 , 67 , 
77 , 76 , 
68 , 72 , 
78 , 77 , 
87 , 74 , 
77 , 70 , 
82 , 74 , 
76 , 70 , 
80 , 75 , 
76 , 74 , 
72 , 75 , 
76 , 73 , 
74 , 72 , 
74 , 77 , 
80 , 72 , 
74 , 77 , 
77 , 72 , 
69 , 77 , 
82 , 75 , 
82 , 69 , 
73 , 76 , 
77 , 73 , 
80 , 74 , 
78 , 79 , 
84 , 70 , 
80 , 79 , 
74 , 70 , 
77 , 68 , 
83 , 73 , 
85 , 74 , 
84 , 80 , 
67 , 74 , 
75 , 69 , 
83 , 75 , 
72 , 73 , 
75 , 77 , 
74 , 76 , 
74 , 71 , 
74 , 74 , 
74 , 74 , 
71 , 76 , 
80 , 76 , 
73 , 77 , 
79 , 75 , 
82 , 73 , 
69 , 76 , 
74 , 72 , 
87 , 74 , 
84 , 69 , 
80 , 70 , 
74 , 76 , 
78 , 72 , 
73 , 74 , 
73 , 67 , 
78 , 78 , 
77 , 69 , 
67 , 76 , 
72 , 71 , 
67 , 72 , 
81 , 76 , 
76 , 72 , 
80 , 77 , 
77 , 76 , 
75 , 78 , 
78 , 72 , 
70 , 73 , 
77 , 71 , 
74 , 72 , 
85 , 70 , 
82 , 71 , 
71 , 80 , 
69 , 72 , 
73 , 79 , 
80 , 74 , 
74 , 75 , 
77 , 73 , 
79 , 69 , 
79 , 73 , 
69 , 78 , 
70 , 77 , 
73 , 80 , 
74 , 76 , 
81 , 68 , 
71 , 75 , 
76 , 77 , 
74 , 81 , 
72 , 77 , 
78 , 71 , 
71 , 70 , 
78 , 68 , 
69 , 78 , 
70 , 81 , 
74 , 72 , 
79 , 80 , 
68 , 81 , 
75 , 73 , 
81 , 73 , 
74 , 68 , 
71 , 71 , 
85 , 72 , 
82 , 73 , 
74 , 79 , 
75 , 70 , 
73 , 70 , 
73 , 74 , 
72 , 74 , 
82 , 76 , 
73 , 68 , 
75 , 72 , 
74 , 78 , 
72 , 71 , 
78 , 72 , 
77 , 81 , 
78 , 71 , 
72 , 79 , 
75 , 79 , 
83 , 71 , 
77 , 71 , 
82 , 74 , 
78 , 72 , 
78 , 75 , 
76 , 79 , 
79 , 75 , 
80 , 66 , 
69 , 73 , 
87 , 79 , 
80 , 70 , 
70 , 71 , 
72 , 72 , 
69 , 77 , 
75 , 74 , 
69 , 82 , 
76 , 75 , 
80 , 66 , 
78 , 70 , 
74 , 81 , 
79 , 80 , 
81 , 79 , 
73 , 68 , 
77 , 74 , 
76 , 76 , 
79 , 75 , 
72 , 79 , 
78 , 71 , 
87 , 81 , 
77 , 74 , 
77 , 76 , 
81 , 71 , 
75 , 75 , 
71 , 75 , 
81 , 74 , 
78 , 76 , 
78 , 74 , 
77 , 73 , 
71 , 72 , 
75 , 71 , 
75 , 72 , 
76 , 76 , 
80 , 76 , 
73 , 72 , 
80 , 79 , 
70 , 70 , 
76 , 76 , 
75 , 72 , 
69 , 78 , 
76 , 71 , 
75 , 83 , 
70 , 78 , 
72 , 70 , 
71 , 77 , 
77 , 78 , 
82 , 76 , 
75 , 77 , 
76 , 75 , 
66 , 70 , 
78 , 69 , 
68 , 77 , 
70 , 73 , 
74 , 75 , 
82 , 73 , 
72 , 77 , 
72 , 79 , 
78 , 70 , 
78 , 78 , 
73 , 68 , 
71 , 74 , 
79 , 71 , 
75 , 74 , 
73 , 69 , 
77 , 72 , 
73 , 75 , 
71 , 76 , 
82 , 71 , 
79 , 74 , 
74 , 73 , 
71 , 78 , 
77 , 69 , 
75 , 76 , 
71 , 72 , 
70 , 76 , 
79 , 74 , 
83 , 76 , 
76 , 75 , 
73 , 79 , 
85 , 78 , 
76 , 73 , 
76 , 84 , 
77 , 74 , 
77 , 79 , 
83 , 78 , 
69 , 75 , 
82 , 74 , 
74 , 74 , 
75 , 73 , 
77 , 76 , 
75 , 74 , 
80 , 73 , 
83 , 71 , 
69 , 73 , 
88 , 71 , 
68 , 80 , 
74 , 81 , 
73 , 75 , 
70 , 75 , 
77 , 76 , 
73 , 67 , 
74 , 78 , 
82 , 72 , 
81 , 76 , 
72 , 71 , 
78 , 74 , 
76 , 77 , 
85 , 76 , 
77 , 76 , 
79 , 70 , 
66 , 72 , 
84 , 76 , 
83 , 71 , 
76 , 74 , 
79 , 75 , 
82 , 72 , 
82 , 72 , 
74 , 71 , 
78 , 73 , 
76 , 77 , 
71 , 72 , 
68 , 69 , 
70 , 75 , 
86 , 73 , 
78 , 78 , 
69 , 71 , 
69 , 83 , 
78 , 80 , 
63 , 79 , 
73 , 71 , 
72 , 75 , 
74 , 74 , 
74 , 72 , 
79 , 77 , 
71 , 71 , 
74 , 73 , 
77 , 74 , 
83 , 77 , 
74 , 76 , 
72 , 77 , 
77 , 81 , 
73 , 74 , 
80 , 71 , 
75 , 68 , 
72 , 70 , 
75 , 74 , 
79 , 67 , 
83 , 70 , 
85 , 77 , 
72 , 68 , 
72 , 76 , 
77 , 70 , 
73 , 75 , 
69 , 79 , 
73 , 70 , 
74 , 72 , 
77 , 70 , 
75 , 70 , 
71 , 78 , 
80 , 77 , 
75 , 73 , 
69 , 68 , 
79 , 76 , 
77 , 78 , 
72 , 77 , 
77 , 75 , 
71 , 75 , 
76 , 73 , 
73 , 74 , 
70 , 75 , 
81 , 70 , 
86 , 73 , 
73 , 75 , 
73 , 76 , 
79 , 70 , 
73 , 71 , 
71 , 76 , 
73 , 74 , 
76 , 79 , 
78 , 70 , 
71 , 72 , 
77 , 76 , 
77 , 72 , 
77 , 75 , 
76 , 75 , 
75 , 74 , 
70 , 77 , 
75 , 77 , 
79 , 75 , 
70 , 78 , 
72 , 72 , 
72 , 80 , 
75 , 71 , 
72 , 72 , 
75 , 73 , 
66 , 69 , 
69 , 68 , 
88 , 70 , 
83 , 73 , 
74 , 72 , 
85 , 80 , 
82 , 75 , 
71 , 70 , 
71 , 73 , 
74 , 75 , 
75 , 71 , 
74 , 75 , 
75 , 71 , 
76 , 72 , 
73 , 71 , 
82 , 75 , 
83 , 71 , 
74 , 76 , 
85 , 75 , 
75 , 77 , 
77 , 74 , 
77 , 70 , 
75 , 71 , 
74 , 73 , 
75 , 72 , 
68 , 72 , 
71 , 77 , 
73 , 71 , 
76 , 78 , 
83 , 69 , 
83 , 72 , 
79 , 73 , 
81 , 71 , 
74 , 82 , 
74 , 78 , 
85 , 75 , 
87 , 71 , 
72 , 70 , 
72 , 74 , 
76 , 74 , 
82 , 76 , 
71 , 74 , 
75 , 71 , 
84 , 77 , 
79 , 75 , 
87 , 77 , 
75 , 77 , 
73 , 78 , 
76 , 77 , 
69 , 76 , 
81 , 80 , 
73 , 77 , 
79 , 80 , 
75 , 80 , 
82 , 77 , 
80 , 79 , 
77 , 78 , 
80 , 79 , 
80 , 73 , 
62 , 67 , 
68 , 76 , 
83 , 74 , 
80 , 71 , 
74 , 75 , 
76 , 75 , 
77 , 79 , 
80 , 72 , 
72 , 76 , 
77 , 84 , 
75 , 76 , 
81 , 73 , 
81 , 71 , 
75 , 74 , 
78 , 79 , 
71 , 67 , 
83 , 70 , 
70 , 72 , 
71 , 72 , 
78 , 76 , 
82 , 72 , 
78 , 76 , 
73 , 74 , 
70 , 77 , 
82 , 80 , 
68 , 81 , 
74 , 73 , 
78 , 69 , 
71 , 78 , 
83 , 67 , 
79 , 70 , 
74 , 79 , 
81 , 73 , 
69 , 72 , 
77 , 66 , 
82 , 70 , 
73 , 79 , 
77 , 68 , 
77 , 78 , 
77 , 74 , 
78 , 73 , 
79 , 78 , 
78 , 68 , 
85 , 72 , 
77 , 74 , 
80 , 77 , 
71 , 71 , 
71 , 71 , 
80 , 75 , 
80 , 68 , 
71 , 76 , 
76 , 79 , 
71 , 76 , 
68 , 78 , 
74 , 76 , 
81 , 69 , 
79 , 81 , 
72 , 78 , 
72 , 82 , 
78 , 76 , 
74 , 70 , 
74 , 70 , 
78 , 73 , 
72 , 72 , 
78 , 72 , 
71 , 71 , 
74 , 77 , 
75 , 78 , 
77 , 70 , 
86 , 73 , 
76 , 69 , 
76 , 72 , 
86 , 73 , 
70 , 74 , 
78 , 74 , 
72 , 72 , 
77 , 78 , 
75 , 65 , 
81 , 77 , 
70 , 71 , 
77 , 71 , 
67 , 82 , 
76 , 74 , 
79 , 72 , 
77 , 74 , 
77 , 74 , 
71 , 82 , 
70 , 66 , 
79 , 74 , 
73 , 74 , 
78 , 73 , 
75 , 79 , 
75 , 74 , 
68 , 75 , 
76 , 76 , 
73 , 81 , 
71 , 79 , 
65 , 70 , 
71 , 72 , 
72 , 73 , 
77 , 73 , 
85 , 77 , 
74 , 72 , 
73 , 68 , 
73 , 86 , 
76 , 74 , 
77 , 78 , 
76 , 71 , 
74 , 74 , 
73 , 76 , 
72 , 70 , 
76 , 73 , 
79 , 72 , 
81 , 71 , 
75 , 76 , 
79 , 78 , 
70 , 77 , 
76 , 81 , 
81 , 67 , 
79 , 76 , 
73 , 73 , 
71 , 76 , 
74 , 77 , 
77 , 79 , 
76 , 64 , 
84 , 77 , 
78 , 76 , 
71 , 77 , 
74 , 72 , 
78 , 70 , 
73 , 74 , 
71 , 80 , 
80 , 79 , 
77 , 75 , 
84 , 76 , 
70 , 73 , 
76 , 70 , 
80 , 70 , 
80 , 79 , 
79 , 76 , 
74 , 83 , 
77 , 72 , 
77 , 75 , 
81 , 75 , 
76 , 80 , 
76 , 73 , 
76 , 73 , 
80 , 75 , 
66 , 74 , 
84 , 71 , 
73 , 82 , 
82 , 76 , 
78 , 70 , 
75 , 74 , 
72 , 71 , 
70 , 75 , 
75 , 75 , 
78 , 72 , 
81 , 74 , 
76 , 77 , 
73 , 84 , 
73 , 67 , 
72 , 68 , 
76 , 73 , 
75 , 82 , 
77 , 76 , 
72 , 72 , 
81 , 77 , 
79 , 75 , 
76 , 77 , 
76 , 69 , 
77 , 72 , 
72 , 69 , 
80 , 68 , 
71 , 74 , 
86 , 72 , 
81 , 76 , 
71 , 80 , 
74 , 77 , 
73 , 77 , 
80 , 80 , 
74 , 74 , 
76 , 79 , 
72 , 69 , 
80 , 70 , 
71 , 72 , 
68 , 73 , 
77 , 77 , 
78 , 81 , 
74 , 72 , 
75 , 75 , 
83 , 72 , 
71 , 78 , 
74 , 74 , 
78 , 71 , 
78 , 79 , 
82 , 69 , 
73 , 73 , 
84 , 73 , 
70 , 76 , 
72 , 73 , 
72 , 74 , 
80 , 69 , 
75 , 78 , 
72 , 74 , 
73 , 75 , 
77 , 79 , 
68 , 78 , 
69 , 79 , 
76 , 71 , 
77 , 76 , 
71 , 74 , 
78 , 74 , 
77 , 73 , 
79 , 71 , 
82 , 79 , 
72 , 77 , 
73 , 76 , 
75 , 66 , 
78 , 78 , 
88 , 72 , 
81 , 74 , 
80 , 73 , 
77 , 77 , 
73 , 69 , 
81 , 71 , 
76 , 77 , 
81 , 79 , 
70 , 74 , 
82 , 67 , 
77 , 71 , 
73 , 66 , 
77 , 76 , 
77 , 85 , 
80 , 74 , 
74 , 70 , 
77 , 77 , 
71 , 73 , 
70 , 72 , 
75 , 77 , 
77 , 70 , 
86 , 67 , 
76 , 71 , 
71 , 71 , 
88 , 73 , 
84 , 74 , 
81 , 73 , 
75 , 70 , 
78 , 75 , 
75 , 75 , 
77 , 71 , 
81 , 72 , 
76 , 75 , 
74 , 73 , 
77 , 75 , 
80 , 76 , 
73 , 77 , 
75 , 75 , 
76 , 79 , 
67 , 74 , 
77 , 84 , 
84 , 63 , 
83 , 76 , 
74 , 76 , 
70 , 75 , 
68 , 67 , 
82 , 75 , 
74 , 68 , 
65 , 77 , 
78 , 76 , 
73 , 66 , 
73 , 78 , 
80 , 71 , 
66 , 73 , 
77 , 70 , 
81 , 70 , 
65 , 77 , 
77 , 71 , 
84 , 77 , 
75 , 80 , 
72 , 74 , 
72 , 76 , 
76 , 72 , 
68 , 82 , 
73 , 74 , 
78 , 77 , 
71 , 78 , 
81 , 74 , 
76 , 72 , 
83 , 76 , 
75 , 79 , 
67 , 70 , 
79 , 70 , 
71 , 75 , 
73 , 76 , 
68 , 75 , 
75 , 71 , 
83 , 74 , 
70 , 70 , 
83 , 78 , 
73 , 76 , 
70 , 75 , 
76 , 66 , 
72 , 81 , 
73 , 79 , 
68 , 75 , 
75 , 76 , 
81 , 80 , 
75 , 72 , 
74 , 74 , 
77 , 71 , 
75 , 77 , 
75 , 76 , 
76 , 79 , 
77 , 77 , 
83 , 76 , 
72 , 72 , 
63 , 77 , 
73 , 71 , 
72 , 73 , 
80 , 73 , 
82 , 78 , 
76 , 76 , 
75 , 75 , 
77 , 75 , 
77 , 68 , 
73 , 73 , 
78 , 77 , 
78 , 76 , 
70 , 79 , 
76 , 71 , 
69 , 79 , 
88 , 76 , 
78 , 77 , 
75 , 76 , 
73 , 72 , 
80 , 73 , 
75 , 76 , 
79 , 73 , 
75 , 76 , 
86 , 80 , 
77 , 70 , 
73 , 77 , 
78 , 71 , 
68 , 78 , 
77 , 69 , 
80 , 69 , 
76 , 68 , 
74 , 73 , 
79 , 74 , 
77 , 70 , 
69 , 73 , 
79 , 74 , 
82 , 74 , 
77 , 78 , 
78 , 77 , 
78 , 67 , 
84 , 73 , 
83 , 78 , 
83 , 75 , 
75 , 75 , 
80 , 72 , 
76 , 69 , 
72 , 70 , 
69 , 76 , 
79 , 80 , 
71 , 81 , 
72 , 77 , 
80 , 79 , 
81 , 79 , 
74 , 75 , 
78 , 73 , 
73 , 71 , 
81 , 78 , 
73 , 77 , 
73 , 76 , 
78 , 79 , 
67 , 79 , 
79 , 75 , 
77 , 76 , 
71 , 76 , 
76 , 72 , 
76 , 78 , 
76 , 79 , 
73 , 80 , 
70 , 77 , 
74 , 73 , 
81 , 72 , 
73 , 73 , 
76 , 66 , 
74 , 77 , 
73 , 71 , 
77 , 71 , 
74 , 71 , 
71 , 76 , 
76 , 70 , 
78 , 77 , 
77 , 72 , 
80 , 70 , 
78 , 76 , 
71 , 72 , 
82 , 77 , 
82 , 71 , 
83 , 82 , 
75 , 76 , 
66 , 77 , 
64 , 78 , 
76 , 79 , 
76 , 74 , 
79 , 77 , 
79 , 72 , 
75 , 73 , 
77 , 74 , 
76 , 73 , 
83 , 73 , 
78 , 74 , 
85 , 71 , 
80 , 76 , 
73 , 72 , 
76 , 76 , 
75 , 76 , 
81 , 72 , 
74 , 70 , 
75 , 76 , 
69 , 80 , 
79 , 74 , 
84 , 73 , 
73 , 74 , 
77 , 76 , 
76 , 79 , 
80 , 74 , 
77 , 68 , 
78 , 75 , 
78 , 79 , 
82 , 76 , 
72 , 77 , 
76 , 70 , 
75 , 73 , 
67 , 71 , 
80 , 79 , 
73 , 69 , 
71 , 73 , 
74 , 76 , 
71 , 74 , 
82 , 73 , 
76 , 71 , 
79 , 71 , 
81 , 75 , 
76 , 83 , 
73 , 73 , 
74 , 80 , 
77 , 75 , 
68 , 78 , 
77 , 73 , 
80 , 75 , 
73 , 71 , 
75 , 72 , 
76 , 76 , 
71 , 73 , 
82 , 73 , 
74 , 71 , 
71 , 72 , 
76 , 68 , 
85 , 65 , 
73 , 73 , 
71 , 64 , 
84 , 75 , 
71 , 69 , 
71 , 79 , 
74 , 70 , 
74 , 78 , 
73 , 76 , 
77 , 78 , 
77 , 74 , 
73 , 79 , 
76 , 69 , 
73 , 77 , 
73 , 71 , 
75 , 79 , 
77 , 73 , 
66 , 76 , 
70 , 75 , 
69 , 69 , 
76 , 67 , 
76 , 64 , 
78 , 74 , 
73 , 67 , 
80 , 68 , 
78 , 73 , 
81 , 73 , 
75 , 79 , 
67 , 71 , 
78 , 79 , 
74 , 75 , 
65 , 75 , 
79 , 83 , 
80 , 73 , 
75 , 74 , 
80 , 73 , 
70 , 78 , 
77 , 80 , 
74 , 73 , 
73 , 74 , 
82 , 67 , 
70 , 81 , 
73 , 72 , 
79 , 85 , 
74 , 80 , 
80 , 79 , 
70 , 74 , 
